PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
AL,19300,"Daphne-Fairhope-Foley, AL",33-0000,Protective Service Occupations,major,"1,460",7.2,20.566,0.86,18.93,"39,380",4.8,9.35,11.12,17.39,24.89,31.22,"19,460","23,130","36,170","51,780","64,940",,
AL,19300,"Daphne-Fairhope-Foley, AL",35-0000,Food Preparation and Serving Related Occupations,major,"11,530",4,161.977,1.75,11.19,"23,270",2.2,7.96,8.62,9.91,13.01,16.22,"16,560","17,940","20,610","27,060","33,740",,
AL,19300,"Daphne-Fairhope-Foley, AL",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"3,440",7,48.355,1.56,13.15,"27,360",2.7,8.61,9.98,11.99,15.19,19.46,"17,900","20,750","24,930","31,600","40,470",,
AL,19300,"Daphne-Fairhope-Foley, AL",39-0000,Personal Care and Service Occupations,major,"2,460",11.5,34.484,0.95,11.37,"23,650",4,7.96,8.56,9.61,12.44,18.81,"16,560","17,810","19,980","25,880","39,110",,
AL,19300,"Daphne-Fairhope-Foley, AL",41-0000,Sales and Related Occupations,major,"12,500",4.9,175.543,1.72,15.17,"31,550",3.2,8.13,9.19,11.36,16.45,26.27,"16,920","19,120","23,640","34,220","54,640",,
AL,19300,"Daphne-Fairhope-Foley, AL",43-0000,Office and Administrative Support Occupations,major,"10,280",2.8,144.33,0.94,15.39,"32,020",1.4,9.34,11.2,14.25,18.3,23.42,"19,430","23,290","29,640","38,060","48,710",,
AL,19300,"Daphne-Fairhope-Foley, AL",45-0000,"Farming, Fishing, and Forestry Occupations",major,70,46.9,1.049,0.32,11.23,"23,360",6.6,7.99,8.5,9.35,12.62,19.28,"16,620","17,680","19,450","26,250","40,090",,
AL,19300,"Daphne-Fairhope-Foley, AL",47-0000,Construction and Extraction Occupations,major,"2,710",5.4,38.023,0.95,17.77,"36,960",2.5,10.83,13.27,16.86,21.39,25.96,"22,530","27,610","35,070","44,500","54,010",,
AL,19300,"Daphne-Fairhope-Foley, AL",49-0000,"Installation, Maintenance, and Repair Occupations",major,"3,250",7.9,45.633,1.18,19.4,"40,350",2.2,10.86,13.84,18.06,23.91,30.16,"22,600","28,780","37,560","49,730","62,740",,
AL,19300,"Daphne-Fairhope-Foley, AL",51-0000,Production Occupations,major,"3,250",5,45.692,0.72,16.5,"34,330",4.1,9.76,11.65,15.05,20.75,24.83,"20,300","24,230","31,300","43,160","51,640",,
AL,19300,"Daphne-Fairhope-Foley, AL",53-0000,Transportation and Material Moving Occupations,major,"4,340",6.5,60.99,0.87,14.31,"29,770",2.9,8.42,9.7,12.67,16.66,23.29,"17,510","20,170","26,360","34,650","48,430",,
AL,19460,"Decatur, AL",11-0000,Management Occupations,major,"1,640",4.9,31.261,0.61,50.75,"105,560",3,24.49,32.38,43.64,61.24,82.89,"50,940","67,340","90,770","127,380","172,410",,
AL,19460,"Decatur, AL",13-0000,Business and Financial Operations Occupations,major,"1,280",7.2,24.429,0.47,33.4,"69,470",5.2,16.66,22.06,29.71,40.41,51.99,"34,660","45,880","61,790","84,050","108,150",,
AL,19460,"Decatur, AL",15-0000,Computer and Mathematical Occupations,major,440,9.2,8.446,0.28,33.08,"68,810",4.2,17.81,22.3,29.8,43.31,54.65,"37,050","46,390","61,990","90,080","113,660",,
AL,19460,"Decatur, AL",17-0000,Architecture and Engineering Occupations,major,"1,400",5.7,26.857,1.52,45.91,"95,500",2.1,26.45,36.19,46.92,56.43,63.78,"55,020","75,280","97,600","117,370","132,670",,
AL,19460,"Decatur, AL",19-0000,"Life, Physical, and Social Science Occupations",major,360,19.5,6.968,0.87,36.48,"75,870",5.2,17.82,25.28,34.83,41.93,57.04,"37,060","52,580","72,440","87,210","118,640",,
AL,19460,"Decatur, AL",21-0000,Community and Social Service Occupations,major,430,7.6,8.265,0.56,22.79,"47,400",3.2,13.38,17.05,22.32,28.01,32.76,"27,840","35,460","46,420","58,260","68,130",,
AL,19460,"Decatur, AL",23-0000,Legal Occupations,major,130,16.1,2.39,0.31,27.97,"58,170",7.6,13.1,15.91,25.7,35.34,48.6,"27,250","33,090","53,460","73,510","101,080",,
AL,19460,"Decatur, AL",25-0000,"Education, Training, and Library Occupations",major,"2,490",8.5,47.653,0.78,19.44,"40,430",6.8,8.25,9.34,21.54,26.74,29.59,"17,150","19,430","44,800","55,630","61,550",,
AL,19460,"Decatur, AL",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,230,11.8,4.328,0.32,18.7,"38,900",7,8.75,11.46,16.21,21.02,32.92,"18,190","23,830","33,710","43,720","68,480",,
AL,19460,"Decatur, AL",29-0000,Healthcare Practitioners and Technical Occupations,major,"2,740",4,52.406,0.88,30.75,"63,950",7,13.06,18,23.13,31.19,56.22,"27,160","37,430","48,120","64,870","116,930",,
AL,19460,"Decatur, AL",31-0000,Healthcare Support Occupations,major,"1,020",6.3,19.571,0.68,12.87,"26,770",3.5,8.72,9.97,11.36,14.17,19.57,"18,140","20,730","23,620","29,470","40,710",,
AL,19460,"Decatur, AL",33-0000,Protective Service Occupations,major,"1,280",8.4,24.538,1.03,20.14,"41,890",5.9,9.78,15.58,20.38,24.17,28.86,"20,330","32,400","42,390","50,270","60,030",,
AL,19460,"Decatur, AL",35-0000,Food Preparation and Serving Related Occupations,major,"4,920",7.7,94.033,1.02,9.49,"19,730",1.6,7.81,8.24,8.96,9.97,12.35,"16,250","17,140","18,630","20,730","25,700",,
AL,19460,"Decatur, AL",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"1,530",9.9,29.156,0.94,12.47,"25,940",3.3,8.58,9.92,11.33,14.04,18.09,"17,850","20,640","23,570","29,210","37,630",,
AL,19460,"Decatur, AL",39-0000,Personal Care and Service Occupations,major,"1,550",8.2,29.705,0.82,10.2,"21,210",2.1,7.85,8.4,9.31,10.92,13.01,"16,330","17,460","19,360","22,710","27,070",,
AL,19460,"Decatur, AL",41-0000,Sales and Related Occupations,major,"5,380",4.5,102.802,1.01,16.05,"33,380",5.7,7.94,8.7,10.76,17.69,29.28,"16,520","18,090","22,380","36,790","60,910",,
AL,19460,"Decatur, AL",43-0000,Office and Administrative Support Occupations,major,"6,810",3.3,130.144,0.84,15.7,"32,660",1.6,9.11,11.08,14.29,18.79,24.58,"18,950","23,060","29,720","39,080","51,120",,
AL,19460,"Decatur, AL",45-0000,"Farming, Fishing, and Forestry Occupations",major,100,26.1,1.918,0.58,13.05,"27,150",8.7,8.13,8.77,9.8,15.96,24.04,"16,920","18,240","20,390","33,200","50,000",,
AL,19460,"Decatur, AL",47-0000,Construction and Extraction Occupations,major,"2,500",6.6,47.873,1.19,20.41,"42,460",3.4,11.19,14.27,18.36,23.84,30.75,"23,270","29,690","38,180","49,590","63,960",,
AL,19460,"Decatur, AL",49-0000,"Installation, Maintenance, and Repair Occupations",major,"2,620",5.6,50.069,1.29,24.61,"51,190",5.1,11.37,15.44,21.62,32.93,40.16,"23,650","32,120","44,980","68,500","83,520",,
AL,19460,"Decatur, AL",51-0000,Production Occupations,major,"8,230",7,157.349,2.49,20.75,"43,170",5.9,9.15,11.69,17.12,27.75,37.51,"19,030","24,320","35,600","57,730","78,020",,
AL,19460,"Decatur, AL",53-0000,Transportation and Material Moving Occupations,major,"5,220",6,99.839,1.43,15.11,"31,440",6.2,8.4,9.52,12.68,18.08,25.84,"17,470","19,790","26,380","37,600","53,760",,
AL,20020,"Dothan, AL",11-0000,Management Occupations,major,"1,740",4.3,30.849,0.6,49.61,"103,190",3.9,21.79,30.19,42.12,59.84,82.52,"45,310","62,790","87,600","124,470","171,630",,
AL,20020,"Dothan, AL",13-0000,Business and Financial Operations Occupations,major,"1,230",6.8,21.74,0.41,31.68,"65,890",5.4,15.42,19.55,26.41,34.92,48.84,"32,080","40,660","54,930","72,630","101,590",,
AL,20020,"Dothan, AL",15-0000,Computer and Mathematical Occupations,major,330,6.9,5.766,0.19,27.9,"58,040",3,16.29,21.05,27.33,34.27,40.05,"33,890","43,790","56,850","71,290","83,310",,
AL,20020,"Dothan, AL",17-0000,Architecture and Engineering Occupations,major,550,5.1,9.774,0.55,34.3,"71,340",3.3,18.64,25.91,33.29,41.73,49.26,"38,780","53,890","69,230","86,790","102,450",,
AL,20020,"Dothan, AL",19-0000,"Life, Physical, and Social Science Occupations",major,210,11,3.796,0.47,30.35,"63,120",5.3,15.79,20.4,30.28,37.98,45.57,"32,840","42,440","62,970","79,010","94,780",,
AL,20020,"Dothan, AL",21-0000,Community and Social Service Occupations,major,380,6.6,6.741,0.46,21.3,"44,310",3.2,11.23,15.89,20.84,26.45,31.2,"23,350","33,060","43,350","55,020","64,890",,
AL,20020,"Dothan, AL",23-0000,Legal Occupations,major,190,18.3,3.372,0.44,40.83,"84,920",20.7,14.68,18.05,28.67,49.53,90.68,"30,530","37,540","59,620","103,020","188,620",,
AL,20020,"Dothan, AL",25-0000,"Education, Training, and Library Occupations",major,"2,370",9.1,42.054,0.69,21.06,"43,800",3.5,9.2,15.64,21.69,26.57,30.02,"19,130","32,530","45,120","55,260","62,450",,
AL,20020,"Dothan, AL",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,610,15.3,10.811,0.8,15.98,"33,250",4.5,8.19,9.69,15.33,19.9,25.47,"17,040","20,160","31,890","41,400","52,970",,
AL,20020,"Dothan, AL",29-0000,Healthcare Practitioners and Technical Occupations,major,"5,490",3,97.307,1.63,34.61,"72,000",5.3,12.99,17.24,24.03,35.92,66.6,"27,030","35,850","49,980","74,710","138,530",,
AL,20020,"Dothan, AL",31-0000,Healthcare Support Occupations,major,"2,090",5.3,37.058,1.28,12.87,"26,780",2.6,8.37,9.49,11.5,14.45,19.26,"17,410","19,740","23,920","30,050","40,070",,
AL,20020,"Dothan, AL",33-0000,Protective Service Occupations,major,"1,460",3.5,25.91,1.08,16.5,"34,310",5.4,8.16,10,15.97,20.48,25.72,"16,980","20,800","33,220","42,600","53,500",,
AL,20020,"Dothan, AL",35-0000,Food Preparation and Serving Related Occupations,major,"5,350",3.6,94.935,1.03,9.77,"20,310",2,7.85,8.3,9.03,10.27,13.35,"16,340","17,260","18,790","21,370","27,780",,
AL,20020,"Dothan, AL",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"1,480",7.6,26.312,0.85,10.82,"22,500",3.5,7.96,8.58,9.68,11.8,15.43,"16,550","17,840","20,130","24,530","32,100",,
AL,20020,"Dothan, AL",39-0000,Personal Care and Service Occupations,major,"1,380",10.9,24.426,0.67,10.02,"20,840",2.5,7.8,8.22,8.92,9.82,14.33,"16,230","17,100","18,550","20,430","29,810",,
AL,20020,"Dothan, AL",41-0000,Sales and Related Occupations,major,"7,850",4.6,139.136,1.37,14.75,"30,680",3.8,7.93,8.7,10.92,16.77,26.14,"16,500","18,090","22,700","34,880","54,380",,
AL,20020,"Dothan, AL",43-0000,Office and Administrative Support Occupations,major,"8,360",2.7,148.222,0.96,15.31,"31,840",1.5,8.96,10.85,14.12,18.12,23.88,"18,630","22,560","29,360","37,700","49,660",,
AL,20020,"Dothan, AL",45-0000,"Farming, Fishing, and Forestry Occupations",major,360,14,6.439,1.95,14.71,"30,590",5.5,9.72,10.81,13.1,16.78,23.6,"20,210","22,480","27,250","34,910","49,080",,
AL,20020,"Dothan, AL",47-0000,Construction and Extraction Occupations,major,"2,060",7.7,36.467,0.91,17.51,"36,430",3.9,10.2,12.46,15.79,21.1,27.14,"21,210","25,920","32,840","43,880","56,450",,
AL,20020,"Dothan, AL",49-0000,"Installation, Maintenance, and Repair Occupations",major,"2,740",8.5,48.587,1.25,19.82,"41,230",2.9,10.81,13.92,17.75,24.91,31.89,"22,480","28,960","36,930","51,820","66,320",,
AL,20020,"Dothan, AL",51-0000,Production Occupations,major,"4,990",6.3,88.42,1.4,14.82,"30,820",6.5,8.64,10.17,12.71,16.31,22.25,"17,970","21,150","26,440","33,930","46,280",,
AL,20020,"Dothan, AL",53-0000,Transportation and Material Moving Occupations,major,"5,180",5.5,91.882,1.31,15.59,"32,430",3.4,8.29,9.6,13.76,19.21,27.02,"17,250","19,960","28,610","39,970","56,190",,
AL,22520,"Florence-Muscle Shoals, AL",11-0000,Management Occupations,major,"1,670",5.2,31.279,0.61,48.57,"101,030",2.2,23.85,32.68,42.88,59.05,77.72,"49,600","67,980","89,190","122,820","161,660",,
AL,22520,"Florence-Muscle Shoals, AL",13-0000,Business and Financial Operations Occupations,major,"1,260",7.6,23.636,0.45,30.22,"62,860",4.5,14.1,19.04,27.42,36.22,48.75,"29,330","39,590","57,030","75,330","101,400",,
AL,22520,"Florence-Muscle Shoals, AL",15-0000,Computer and Mathematical Occupations,major,220,7.5,4.032,0.13,27.31,"56,810",2.5,16.44,20.33,26.55,33.25,38.98,"34,200","42,290","55,230","69,160","81,090",,
AL,22520,"Florence-Muscle Shoals, AL",17-0000,Architecture and Engineering Occupations,major,720,10.7,13.413,0.76,36.87,"76,680",6.6,17.26,24.57,35.1,46.77,58.83,"35,910","51,100","73,010","97,270","122,370",,
AL,22520,"Florence-Muscle Shoals, AL",19-0000,"Life, Physical, and Social Science Occupations",major,110,4.9,2.015,0.25,25.07,"52,150",3.1,14.5,16.64,21.68,30.35,43.01,"30,170","34,600","45,090","63,120","89,470",,
AL,22520,"Florence-Muscle Shoals, AL",21-0000,Community and Social Service Occupations,major,560,15.5,10.506,0.71,21.3,"44,310",4.3,11.45,15.68,20.74,25.78,30.84,"23,810","32,620","43,130","53,620","64,150",,
AL,22520,"Florence-Muscle Shoals, AL",23-0000,Legal Occupations,major,150,12.3,2.724,0.35,41.53,"86,380",18.9,17.32,22.65,34.78,44,82.74,"36,030","47,110","72,350","91,530","172,100",,
AL,22520,"Florence-Muscle Shoals, AL",25-0000,"Education, Training, and Library Occupations",major,"3,020",3.5,56.51,0.92,21.06,"43,800",5.5,9.03,11.28,22.28,27.65,30.74,"18,780","23,470","46,340","57,510","63,930",,
AL,22520,"Florence-Muscle Shoals, AL",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,320,16.2,6.058,0.45,17.2,"35,780",9.1,8.76,10.6,14.04,19.32,28.08,"18,230","22,050","29,200","40,190","58,410",,
AL,22520,"Florence-Muscle Shoals, AL",29-0000,Healthcare Practitioners and Technical Occupations,major,"3,720",3.8,69.623,1.17,31.72,"65,980",5.8,13.65,17.01,22.02,32.96,60.15,"28,380","35,380","45,800","68,560","125,120",,
AL,22520,"Florence-Muscle Shoals, AL",31-0000,Healthcare Support Occupations,major,"1,440",9,26.94,0.93,12.58,"26,170",3.5,8.26,9.29,11.21,14.24,18.58,"17,190","19,330","23,310","29,620","38,650",,
AL,22520,"Florence-Muscle Shoals, AL",33-0000,Protective Service Occupations,major,520,5.4,9.675,0.4,18.03,"37,500",3.1,10.11,13.24,17.64,22.18,26.59,"21,020","27,530","36,680","46,130","55,310",,
AL,22520,"Florence-Muscle Shoals, AL",35-0000,Food Preparation and Serving Related Occupations,major,"5,850",3.7,109.515,1.18,10.01,"20,830",1.9,7.84,8.32,9.11,10.82,14,"16,320","17,310","18,960","22,510","29,120",,
AL,22520,"Florence-Muscle Shoals, AL",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"1,700",7.6,31.754,1.02,12.3,"25,580",3.2,8.18,9.15,11.12,14.48,18.55,"17,010","19,030","23,130","30,130","38,590",,
AL,22520,"Florence-Muscle Shoals, AL",39-0000,Personal Care and Service Occupations,major,"1,230",9.8,23.015,0.64,9.74,"20,250",3.1,7.78,8.19,8.87,9.74,13.55,"16,180","17,030","18,450","20,260","28,190",,
AL,22520,"Florence-Muscle Shoals, AL",41-0000,Sales and Related Occupations,major,"6,170",4.8,115.47,1.13,15.19,"31,590",3.3,7.94,8.72,10.93,17.81,26.6,"16,520","18,140","22,740","37,040","55,330",,
AL,22520,"Florence-Muscle Shoals, AL",43-0000,Office and Administrative Support Occupations,major,"7,940",5,148.516,0.96,14.77,"30,730",1.4,8.66,10.35,13.64,17.89,23.05,"18,020","21,530","28,370","37,210","47,940",,
AL,22520,"Florence-Muscle Shoals, AL",45-0000,"Farming, Fishing, and Forestry Occupations",major,110,17.8,2.12,0.64,16.11,"33,510",4.7,10.17,12.47,15.63,18.66,24.08,"21,140","25,930","32,510","38,820","50,080",,
AL,22520,"Florence-Muscle Shoals, AL",47-0000,Construction and Extraction Occupations,major,"2,280",10.4,42.586,1.06,19.42,"40,400",2.3,11.71,13.52,16.92,23.67,31.19,"24,360","28,130","35,190","49,230","64,880",,
AL,22520,"Florence-Muscle Shoals, AL",49-0000,"Installation, Maintenance, and Repair Occupations",major,"2,750",6.5,51.359,1.32,22.02,"45,810",2.8,11.44,15.33,20.74,27.82,35.87,"23,790","31,880","43,130","57,860","74,620",,
AL,22520,"Florence-Muscle Shoals, AL",51-0000,Production Occupations,major,"7,770",13.9,145.29,2.29,16.6,"34,530",4.3,9.24,11.26,14.79,19.69,27.03,"19,230","23,420","30,760","40,950","56,210",,
AL,22520,"Florence-Muscle Shoals, AL",53-0000,Transportation and Material Moving Occupations,major,"3,950",5.6,73.966,1.06,14.02,"29,170",2.5,8.35,9.56,12.85,16.92,21.56,"17,370","19,890","26,730","35,200","44,830",,
AL,23460,"Gadsden, AL",11-0000,Management Occupations,major,840,6.5,23.701,0.46,41.94,"87,240",3.1,22.36,28.3,36.92,48.38,64.83,"46,510","58,860","76,790","100,630","134,840",,
AL,23460,"Gadsden, AL",13-0000,Business and Financial Operations Occupations,major,620,8.9,17.363,0.33,30.31,"63,050",5.5,14.86,18.8,26.91,35.77,49.04,"30,910","39,110","55,980","74,410","102,010",,
AL,23460,"Gadsden, AL",15-0000,Computer and Mathematical Occupations,major,70,11.7,2.012,0.07,30.41,"63,260",5.2,15.37,20.16,30.5,36.51,47.18,"31,960","41,930","63,430","75,940","98,120",,
AL,23460,"Gadsden, AL",17-0000,Architecture and Engineering Occupations,major,240,10.5,6.655,0.38,32.86,"68,360",6.3,16.47,22.8,28.82,36.65,49.19,"34,260","47,430","59,950","76,240","102,310",,
AL,23460,"Gadsden, AL",21-0000,Community and Social Service Occupations,major,570,21.3,16.035,1.09,17.97,"37,370",7,8.82,12.46,17.38,23.31,28.33,"18,350","25,910","36,150","48,480","58,930",,
AL,23460,"Gadsden, AL",23-0000,Legal Occupations,major,110,14.8,3.127,0.41,31.27,"65,040",18.5,12.01,15.33,25.81,39.58,68.66,"24,970","31,880","53,680","82,340","142,820",,
AL,23460,"Gadsden, AL",25-0000,"Education, Training, and Library Occupations",major,"2,040",10.4,57.234,0.93,18.1,"37,640",9.6,8.18,9.18,19.97,24.15,28.53,"17,020","19,100","41,540","50,240","59,350",,
AL,23460,"Gadsden, AL",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,170,18.9,4.718,0.35,15.75,"32,750",13.1,7.97,8.62,10.76,19.64,29.72,"16,570","17,930","22,390","40,840","61,820",,
AL,23460,"Gadsden, AL",29-0000,Healthcare Practitioners and Technical Occupations,major,"2,880",4.4,80.887,1.36,34.85,"72,480",7.6,12.49,17.34,23.96,35.38,69.46,"25,980","36,070","49,830","73,590","144,470",,
AL,23460,"Gadsden, AL",31-0000,Healthcare Support Occupations,major,"1,640",8.4,46.054,1.6,13.69,"28,470",6.4,8.61,9.99,11.67,14.83,24.27,"17,920","20,770","24,280","30,840","50,480",,
AL,23460,"Gadsden, AL",33-0000,Protective Service Occupations,major,,,,,15.69,"32,630",2.1,10.14,12.65,15.09,18.16,22.36,"21,100","26,310","31,380","37,760","46,500",,
AL,23460,"Gadsden, AL",35-0000,Food Preparation and Serving Related Occupations,major,"3,660",5.4,102.836,1.11,9.8,"20,390",1.6,7.85,8.3,9.06,10.48,13.06,"16,330","17,270","18,850","21,800","27,150",,
AL,23460,"Gadsden, AL",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,960,8.1,26.94,0.87,12.38,"25,740",6.2,8.01,8.69,9.98,14.22,21.93,"16,670","18,070","20,770","29,590","45,610",,
AL,23460,"Gadsden, AL",39-0000,Personal Care and Service Occupations,major,"1,390",9.1,38.9,1.07,10.72,"22,290",4.3,7.83,8.28,9.03,10.8,16.33,"16,280","17,220","18,770","22,470","33,960",,
AL,23460,"Gadsden, AL",41-0000,Sales and Related Occupations,major,"3,660",4.6,102.864,1.01,14.29,"29,710",3.9,7.83,8.48,10.03,17.25,25.97,"16,280","17,640","20,870","35,880","54,020",,
AL,23460,"Gadsden, AL",43-0000,Office and Administrative Support Occupations,major,"4,620",3.3,129.601,0.84,14.87,"30,940",1.8,8.91,10.71,13.51,17.92,23.25,"18,530","22,270","28,090","37,260","48,360",,
AL,23460,"Gadsden, AL",45-0000,"Farming, Fishing, and Forestry Occupations",major,100,46.6,2.695,0.82,13.8,"28,710",25.4,7.87,8.51,9.98,20.22,23.48,"16,370","17,700","20,770","42,050","48,830",,
AL,23460,"Gadsden, AL",47-0000,Construction and Extraction Occupations,major,"1,200",14,33.769,0.84,16.13,"33,550",3.5,9.01,11.32,14.91,19.78,24.97,"18,730","23,550","31,010","41,140","51,930",,
AL,23460,"Gadsden, AL",49-0000,"Installation, Maintenance, and Repair Occupations",major,"1,330",5.9,37.325,0.96,19.48,"40,520",2.9,10.9,14.14,18.43,23.19,30.91,"22,670","29,410","38,320","48,230","64,290",,
AL,23460,"Gadsden, AL",51-0000,Production Occupations,major,"6,560",16.7,184.037,2.91,13.39,"27,840",7.2,8.44,9.69,11.96,15.07,21.63,"17,560","20,160","24,880","31,340","44,990",,
AL,23460,"Gadsden, AL",53-0000,Transportation and Material Moving Occupations,major,"2,310",5.2,64.82,0.93,14.61,"30,380",3,8.39,9.81,13.25,17.52,23.67,"17,440","20,400","27,560","36,440","49,240",,
AL,26620,"Huntsville, AL",11-0000,Management Occupations,major,"9,350",2.6,42.114,0.82,61.1,"127,080",1.3,29.61,40.3,56.76,75.53,96.9,"61,580","83,820","118,060","157,100","201,550",,
AL,26620,"Huntsville, AL",13-0000,Business and Financial Operations Occupations,major,"16,020",2,72.118,1.38,41.51,"86,350",3.8,21.98,29.65,40.27,50.69,61.66,"45,720","61,670","83,760","105,440","128,250",,
AL,26620,"Huntsville, AL",15-0000,Computer and Mathematical Occupations,major,"14,290",4.4,64.339,2.15,46.24,"96,180",1.5,23.79,32.66,44.72,58.49,72.31,"49,480","67,930","93,030","121,650","150,410",,
